Time resolution is 1 ps
-------------------------------------------------------------
Simulation Started...
Time		PC Writeback	Instruction	Halt
-------------------------------------------------------------
9355000		00000000		00000000		0
9365000		00000000		00000000		0
9375000		00000044		00000000		0
9385000		00000000		00000000		0
9395000		00000048		00000000		0
9405000		0000004c		00000000		0
9415000		00000050		00000000		0
9425000		00000054		00000000		0
9435000		00000000		00000000		0
9445000		00000000		00000000		0
9455000		0000009c		00000000		0
9465000		000000a0		00000000		0
9475000		000000a4		00000000		0
9485000		00000000		00000000		0
9495000		00000000		00000000		0
9505000		000000b4		00000000		0
9515000		000000b8		00000000		0
9525000		00000000		00000000		0
9535000		00000000		00000000		0
9545000		00000028		00000000		0
9555000		0000002c		00000000		0
9565000		00000030		00000000		0
9575000		00000000		00000000		0
9585000		00000034		00000000		0
9595000		00000038		00000000		0
9605000		0000003c		00000000		0
9615000		00000040		00000000		0
9625000		00000000		00000000		0
9635000		00000000		00000000		0
9645000		00000200		00000000		0
9655000		00000204		00000000		0
9665000		00000208		00000000		0
9675000		0000020c		00000000		0
9685000		00000210		00000000		0
9695000		00000214		00000000		0
